year,gender,team,opponent,playerNum,playerName,setsPlayed,atkPts,atkErrors,atkTotal,atkPtsPer,assists,servePts,serveErrors,recErrors,digs,blkPts,blkAst,blkErrors,BHE,totalPts,isMale
2013,Female,Nipissing,Queen's,7,Tracy Hammerton,3,3,5,20,-0.1,0,0,0,0,6,0,2,0,0,3,0
2013,Female,Nipissing,Queen's,8,Brittany Ardron,3,1,1,9,0.0,1,0,1,0,0,2,2,0,0,3,0
2013,Female,Nipissing,Queen's,9,Jade DeCoste,3,0,1,2,-0.5,11,2,1,1,9,0,0,0,0,2,0
2013,Female,Nipissing,Queen's,11,Heather Thompson,3,3,1,8,0.25,0,0,2,0,0,0,2,0,0,3,0
2013,Female,Nipissing,Queen's,1,Brianna Brunt,2,0,0,0,0.0,0,2,0,0,1,0,0,0,0,2,0
2013,Female,Nipissing,Queen's,2,Tabitha Beedle,1,0,0,1,0.0,1,0,0,1,1,0,0,0,0,0,0
2013,Female,Nipissing,Queen's,4,Allison Larsen,1,1,2,3,-0.333,0,1,0,0,0,0,1,0,0,2,0
2013,Female,Nipissing,Queen's,10,Jessica Klassen,2,0,0,0,0.0,1,0,0,4,6,0,0,0,0,0,0
2013,Female,Queen's,Nipissing,2,Kelsey Bishop,3,9,3,21,0.286,0,2,3,0,7,1,4,0,0,12,0
2013,Female,Queen's,Nipissing,6,Shannon Neville,3,11,4,24,0.292,1,3,2,0,6,0,2,0,0,14,0
2013,Female,Queen's,Nipissing,9,Katie Hagarty,2,2,1,5,0.2,1,0,0,1,8,0,2,0,0,2,0
2013,Female,Queen's,Nipissing,10,Niki Slikboer,3,9,4,20,0.25,2,0,1,0,1,0,5,0,0,9,0
2013,Female,Queen's,Nipissing,14,Gabrielle Down,2,0,0,0,0.0,18,1,0,1,2,0,2,0,0,1,0
2013,Female,Queen's,Nipissing,17,Brett Hagarty,3,7,2,17,0.294,0,1,3,0,15,0,0,0,0,8,0
2013,Female,Queen's,Nipissing,3,Becky Wilson,3,0,0,0,0.0,1,0,0,1,6,0,0,0,0,0,0
2013,Female,Queen's,Nipissing,4,Alexa Scarcello,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2013,Female,Queen's,Nipissing,7,Shannon Hopkins,1,0,0,1,0.0,0,0,0,1,2,0,0,0,0,0,0
2013,Female,Queen's,Nipissing,8,Emilie Normand,2,2,3,8,-0.125,0,1,2,0,0,0,1,0,0,3,0
2013,Female,Queen's,Nipissing,11,Shannon Walsh,1,1,0,1,1.0,12,0,0,0,1,0,0,0,0,1,0
2013,Female,York,RMC,1,Melissa Monkhouse,3,2,1,5,0.2,0,0,1,0,5,0,0,0,0,2,0
2013,Female,York,RMC,3,Beata Dye,2,5,2,15,0.2,0,1,2,0,2,0,0,0,0,6,0
2013,Female,York,RMC,4,Kirsten Dillon,3,0,1,4,-0.25,29,0,1,0,6,0,0,0,0,0,0
2013,Female,York,RMC,5,Tory McCracken,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0
2013,Female,York,RMC,6,Carley Flemmer,3,0,0,1,0.0,0,0,0,0,16,0,0,0,0,0,0
2013,Female,York,RMC,7,Octavia Wong,3,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0
2013,Female,York,RMC,11,Sheraine Henry,3,4,1,10,0.3,0,3,1,0,1,4,0,0,0,11,0
2013,Female,York,RMC,12,Jennifer Black,3,4,0,14,0.286,0,2,2,0,14,0,0,0,0,6,0
2013,Female,York,RMC,13,Michelle Pierce,3,8,0,12,0.667,0,0,0,0,2,4,0,0,0,12,0
2013,Female,RMC,York,1,Danielle Vortisch,3,1,0,8,0.125,2,1,0,0,7,0,0,0,0,2,0
2013,Female,RMC,York,2,Savannah Leblanc,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,RMC,York,4,Dana Choi,1,1,1,3,0.0,0,0,0,0,2,0,0,0,0,1,0
2013,Female,RMC,York,8,Nicole Behnke,3,2,1,11,0.091,0,0,2,0,3,1,0,0,0,3,0
2013,Female,RMC,York,9,Cassidy Chang,3,0,0,2,0.0,18,0,0,0,8,0,0,0,0,0,0
2013,Female,RMC,York,10,Karissa Lapointe,3,2,0,6,0.333,0,1,0,0,1,2,0,0,0,5,0
2013,Female,RMC,York,11,Delanie Chang,3,1,3,12,-0.167,1,0,2,0,11,0,0,0,0,1,0
2013,Female,RMC,York,12,Mallory Litjens,3,9,1,28,0.286,1,3,2,0,5,2,0,0,0,14,0
2013,Female,Ryerson,Waterloo,3,Lauren Ebenhardt,5,5,0,5,1.0,62,1,0,0,9,1,0,0,0,7,0
2013,Female,Ryerson,Waterloo,4,Emily Nicholishen,4,8,7,35,0.029,0,0,0,2,15,1,1,0,0,9,0
2013,Female,Ryerson,Waterloo,6,Veronica Livingston,4,16,7,34,0.265,0,2,4,3,6,0,2,0,0,18,0
2013,Female,Ryerson,Waterloo,10,Kristine Yan,5,18,5,43,0.302,0,0,3,1,5,0,1,0,0,18,0
2013,Female,Ryerson,Waterloo,13,Chelsea Briscoe,3,5,4,14,0.071,0,0,2,0,1,1,0,0,0,6,0
2013,Female,Ryerson,Waterloo,16,Kristina Vlcek,5,14,0,22,0.636,1,2,1,0,1,1,4,0,0,17,0
2013,Female,Ryerson,Waterloo,5,Lauren Sokolowski,2,0,0,0,0.0,0,0,0,0,5,0,0,0,0,0,0
2013,Female,Ryerson,Waterloo,9,Chelsea Jensen,5,0,0,0,0.0,1,0,0,0,9,0,0,0,0,0,0
2013,Female,Ryerson,Waterloo,14,Meghan Pratt,2,2,0,2,1.0,0,2,1,0,0,0,0,0,0,4,0
2013,Female,Waterloo,Ryerson,1,Mikaela Klie,5,0,1,1,-1.0,31,2,1,0,5,0,2,0,0,2,0
2013,Female,Waterloo,Ryerson,2,Natasha Spaling,5,10,4,29,0.207,0,0,0,0,5,0,3,0,0,10,0
2013,Female,Waterloo,Ryerson,4,Gillian Henderson,5,3,5,31,-0.065,0,1,3,4,18,0,1,0,0,4,0
2013,Female,Waterloo,Ryerson,10,Clara Tse,5,10,8,30,0.067,0,4,1,0,8,0,0,0,0,14,0
2013,Female,Waterloo,Ryerson,11,Shannon Lodoen,5,7,3,28,0.143,0,0,0,0,19,0,3,0,0,7,0
2013,Female,Waterloo,Ryerson,15,Danielle Kamps,5,6,1,22,0.227,0,0,3,0,4,0,3,0,0,6,0
2013,Female,Waterloo,Ryerson,5,Casey Clunas,2,0,2,0,0.0,3,1,0,0,2,0,0,0,0,1,0
2013,Female,Waterloo,Ryerson,7,Emily Needles,7,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0
2013,Female,Waterloo,Ryerson,8,Marlie Kissack,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,Waterloo,Ryerson,14,Taylor Gray,2,3,0,5,0.6,0,0,0,0,1,0,0,0,0,3,0
2013,Female,Western,Ottawa,1,Katie McLay,3,1,0,1,1.0,3,0,0,2,7,0,0,0,0,1,0
2013,Female,Western,Ottawa,5,Suzanna Campbell,2,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0
2013,Female,Western,Ottawa,6,Cloe Behrman,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0
2013,Female,Western,Ottawa,7,Ariana Simpson,3,0,2,4,-0.5,19,1,1,0,8,0,0,0,0,1,0
2013,Female,Western,Ottawa,8,Candice Scott,3,3,2,10,0.1,1,0,1,0,1,0,0,0,0,3,0
2013,Female,Western,Ottawa,12,Serena Smith,3,4,3,16,0.062,0,2,3,2,3,0,0,0,0,6,0
2013,Female,Western,Ottawa,13,Kenzie Macdonald,3,5,5,21,0.0,0,0,2,1,1,0,1,0,0,5,0
2013,Female,Western,Ottawa,14,Steph Kreuter,3,9,2,21,0.333,0,1,2,0,4,1,2,0,0,11,0
2013,Female,Western,Ottawa,15,Laura Lytwynec,3,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
2013,Female,Western,Ottawa,16,Nimi Bassi,3,3,0,8,0.375,0,0,1,0,0,0,1,0,0,3,0
2013,Female,Ottawa,Western,2,Kaly Soro,2,2,1,5,0.2,0,0,2,0,4,0,1,0,0,2,0
2013,Female,Ottawa,Western,4,Stephanie Theiler,3,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0
2013,Female,Ottawa,Western,5,Kelsie English,3,9,5,22,0.182,1,0,3,0,7,0,0,0,0,9,0
2013,Female,Ottawa,Western,7,Myriam English,3,10,3,20,0.35,2,1,1,2,6,1,0,0,0,12,0
2013,Female,Ottawa,Western,8,Kira Tome,3,1,1,5,0.0,31,1,3,0,3,0,1,0,0,2,0
2013,Female,Ottawa,Western,9,Alix Durivage,3,5,1,7,0.571,0,2,1,0,2,0,0,0,0,7,0
2013,Female,Ottawa,Western,12,Kayla Bell-Hammond,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0
2013,Female,Ottawa,Western,14,Veronique Caya,3,0,0,0,0.0,0,2,0,1,1,0,0,0,0,2,0
2013,Female,Ottawa,Western,15,Sophie Chenail,3,4,0,9,0.444,0,1,0,0,1,0,2,1,0,5,0
2013,Female,Ottawa,Western,16,Colleen Morelli,3,4,2,7,0.286,0,1,1,0,3,0,0,0,0,5,0
2013,Female,Windsor,Western,3,Danielle Lenarduzzi,4,5,0,5,1.0,35,1,1,0,6,0,0,1,0,6,0
2013,Female,Windsor,Western,4,Jessica Shepley,4,4,1,13,0.231,5,0,0,0,5,0,1,0,0,4,0
2013,Female,Windsor,Western,5,Melissa Smyth,4,4,2,8,0.25,2,4,0,0,0,0,2,1,0,8,0
2013,Female,Windsor,Western,7,Mackenzie Coyle,4,8,7,32,0.031,1,2,0,0,13,0,0,0,0,10,0
2013,Female,Windsor,Western,12,Shannon Dean,4,10,1,23,0.391,1,2,0,0,0,2,0,1,0,14,0
2013,Female,Windsor,Western,15,Kaila Seguin,4,16,6,41,0.244,0,1,1,0,5,1,1,1,0,18,0
2013,Female,Windsor,Western,1,Emily McCloskey,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,Windsor,Western,9,Marissa Thomson,1,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0
2013,Female,Windsor,Western,14,Hannah Robson,3,0,1,1,-1.0,0,0,0,1,16,0,0,0,0,0,0
2013,Female,Western,Windsor,7,Ariana Simpson,2,0,0,0,0.0,17,0,0,0,2,0,0,0,0,0,0
2013,Female,Western,Windsor,8,Candice Scott,4,12,4,23,0.348,0,0,1,0,6,1,2,0,0,13,0
2013,Female,Western,Windsor,12,Serena Smith,4,16,5,38,0.289,0,0,1,0,4,0,1,0,0,16,0
2013,Female,Western,Windsor,13,Kenzie Macdonald,4,10,6,29,0.138,1,0,1,2,18,1,0,2,0,11,0
2013,Female,Western,Windsor,14,Steph Kreuter,4,6,7,28,-0.036,0,2,2,0,5,0,1,0,0,8,0
2013,Female,Western,Windsor,17,Windermere Jarvis,4,6,4,17,0.118,0,0,0,0,0,2,1,0,0,8,0
2013,Female,Western,Windsor,5,Suzanna Campbell,4,0,0,0,0.0,28,0,0,0,2,0,1,0,0,0,0
2013,Female,Western,Windsor,10,Alana Gyemi,4,0,1,1,-1.0,0,0,0,2,12,0,0,0,0,0,0
2013,Female,Western,Windsor,15,Laura Lytwynec,2,0,0,0,0.0,0,0,0,1,2,0,0,0,0,0,0
2013,Female,Western,Windsor,16,Nimi Bassi,1,1,1,3,0.0,0,0,0,0,0,0,0,0,0,1,0
2013,Female,Western,Windsor,18,Jaime Leidl,1,0,1,3,-0.333,0,0,0,0,0,0,0,0,0,0,0
2013,Female,Queen's,Lakehead,2,Kelsey Bishop,3,12,1,20,0.55,1,1,2,0,6,3,0,1,0,16,0
2013,Female,Queen's,Lakehead,3,Becky Wilson,3,0,0,0,0.0,0,0,0,3,3,0,0,0,0,0,0
2013,Female,Queen's,Lakehead,4,Alexa Scarcello,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,Queen's,Lakehead,7,Shannon Hopkins,3,9,1,30,0.267,0,0,1,0,3,0,0,0,0,9,0
2013,Female,Queen's,Lakehead,9,Katie Hagarty,3,7,0,12,0.583,2,0,1,0,6,0,0,0,0,7,0
2013,Female,Queen's,Lakehead,10,Niki Slikboer,3,5,3,12,0.167,0,0,1,0,0,2,0,0,0,7,0
2013,Female,Queen's,Lakehead,11,Shannon Walsh,2,0,0,0,0.0,6,0,0,0,1,0,0,0,1,0,0
2013,Female,Queen's,Lakehead,14,Gabrielle Down,3,1,0,1,1.0,29,0,0,0,2,0,0,0,1,1,0
2013,Female,Lakehead,Queen's,1,Breanne Hilhorst,3,0,0,0,0.0,0,0,0,2,11,0,0,0,0,0,0
2013,Female,Lakehead,Queen's,2,Carmen Hutsal,1,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
2013,Female,Lakehead,Queen's,3,Jen Casey,2,1,0,5,0.2,0,0,0,0,2,0,0,0,1,1,0
2013,Female,Lakehead,Queen's,7,Stephanie Chartrand,3,6,1,12,0.417,0,0,0,0,0,0,1,0,0,6,0
2013,Female,Lakehead,Queen's,9,Kathleen Maclennan,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,Lakehead,Queen's,10,Sara Hudson,3,2,0,6,0.333,16,0,1,0,1,0,0,0,0,2,0
2013,Female,Lakehead,Queen's,12,Jorie Daymond,3,7,2,18,0.278,0,0,2,1,10,0,0,0,1,7,0
2013,Female,Lakehead,Queen's,14,Brittany Macleod,3,1,1,9,0.0,0,0,3,0,0,1,0,0,1,2,0
2013,Female,Lakehead,Queen's,15,Sarah Reid,3,2,1,9,0.111,0,0,0,0,4,0,0,0,3,2,0
2013,Female,Lakehead,Queen's,16,Jasmine Fox,3,9,1,24,0.333,0,0,0,0,2,0,1,0,2,9,0
2013,Female,McMaster,Guelph,1,Taylor Brisebois,4,6,3,16,0.188,1,1,0,0,3,0,0,0,0,7,0
2013,Female,McMaster,Guelph,6,Lauren Mastroluisi,4,9,6,33,0.091,1,0,2,1,10,0,0,0,0,9,0
2013,Female,McMaster,Guelph,8,Maicee Sorensen,4,7,1,20,0.3,0,2,1,0,5,1,4,0,0,10,0
2013,Female,McMaster,Guelph,9,Amanda Weldon,4,0,1,6,-0.167,25,0,0,0,5,0,3,0,0,0,0
2013,Female,McMaster,Guelph,12,Mira Krunic,4,6,1,11,0.455,1,2,1,2,7,0,0,0,0,8,0
2013,Female,McMaster,Guelph,15,Sophie Bukovec,3,3,5,14,-0.143,0,0,1,2,6,0,0,0,0,3,0
2013,Female,McMaster,Guelph,2,Joanna Jedrzejewska,3,5,5,18,0.0,0,0,1,2,6,0,0,0,0,5,0
2013,Female,McMaster,Guelph,3,Rebecca Steckle,3,3,1,6,0.333,0,0,1,1,3,0,1,0,0,3,0
2013,Female,McMaster,Guelph,5,Carly Heath,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,McMaster,Guelph,7,Kierstyn Bakker,2,4,3,13,0.077,0,0,0,2,2,0,0,0,0,4,0
2013,Female,McMaster,Guelph,11,Melanie Walsh,1,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0
2013,Female,McMaster,Guelph,16,Caitlin Genovy,3,0,0,0,0.0,9,1,0,0,3,0,0,0,0,1,0
2013,Female,McMaster,Guelph,17,Khira Adams,3,0,0,0,0.0,0,0,0,2,13,0,0,0,0,0,0
2013,Female,Guelph,McMaster,1,Alicia Combe-Dingwall,4,9,3,23,0.261,1,0,4,0,1,1,6,0,0,10,0
2013,Female,Guelph,McMaster,2,Ashleigh Andzel,4,3,0,5,0.6,39,1,0,0,7,0,5,0,0,4,0
2013,Female,Guelph,McMaster,3,Madison DeDecker,4,12,5,48,0.146,2,4,2,1,8,0,3,0,0,16,0
2013,Female,Guelph,McMaster,12,Nicole Collard,4,3,2,8,0.125,0,1,2,0,0,0,4,0,0,4,0
2013,Female,Guelph,McMaster,13,Rebecca Breau,4,9,6,34,0.088,0,5,1,0,10,0,2,0,0,14,0
2013,Female,Guelph,McMaster,16,Rachel Petcoff,4,4,3,11,0.091,0,3,1,1,10,0,0,0,0,7,0
2013,Female,Guelph,McMaster,4,Jennifer Johnstone,1,0,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,Guelph,McMaster,7,Stephanie Vickers,4,6,2,17,0.235,1,0,0,0,1,0,0,0,0,6,0
2013,Female,Guelph,McMaster,10,Kristen Almhjell,4,0,0,0,0.0,0,0,0,1,20,0,0,0,0,0,0
2013,Female,Guelph,McMaster,15,Sydney Krizmanich,3,0,0,1,0.0,0,0,0,2,2,0,0,0,0,0,0
2013,Female,Guelph,McMaster,18,Kayla McMullen,2,0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,0
2013,Female,Ottawa,Waterloo,4,Stephanie Theiler,4,0,0,0,0.0,0,0,0,2,14,0,0,0,0,0,0
2013,Female,Ottawa,Waterloo,5,Kelsie English,4,12,2,29,0.345,0,2,2,0,10,0,5,0,0,14,0
2013,Female,Ottawa,Waterloo,7,Myriam English,4,14,5,35,0.257,0,1,2,1,8,0,3,0,0,15,0
2013,Female,Ottawa,Waterloo,8,Kira Tome,4,4,0,6,0.667,34,1,0,0,15,0,0,0,0,5,0
2013,Female,Ottawa,Waterloo,9,Alix Durivage,4,1,1,11,0.0,1,5,1,0,4,0,5,0,0,6,0
2013,Female,Ottawa,Waterloo,15,Sophie Chenail,4,4,2,16,0.125,1,0,0,0,0,0,3,0,0,4,0
2013,Female,Ottawa,Waterloo,2,Kaly Soro,3,6,5,17,0.059,0,0,2,0,3,0,0,0,0,6,0
2013,Female,Ottawa,Waterloo,12,Kayla Bell-Hammond,4,1,3,4,-0.5,0,0,0,0,2,0,0,0,0,1,0
2013,Female,Ottawa,Waterloo,14,Veronique Caya,4,0,0,0,0.0,0,1,2,2,3,0,0,0,0,1,0
2013,Female,Waterloo,Ottawa,1,Mikaela Klie,4,0,0,0,0.0,19,0,0,0,6,0,0,0,0,0,0
2013,Female,Waterloo,Ottawa,2,Natasha Spaling,4,7,4,24,0.125,0,1,1,0,0,0,3,0,0,8,0
2013,Female,Waterloo,Ottawa,4,Gillian Henderson,4,8,3,24,0.208,1,0,1,2,11,0,1,0,0,8,0
2013,Female,Waterloo,Ottawa,10,Clara Tse,3,3,6,17,-0.176,0,0,1,3,5,0,0,0,0,3,0
2013,Female,Waterloo,Ottawa,11,Shannon Lodoen,4,4,3,19,0.053,0,2,0,0,3,0,1,0,0,6,0
2013,Female,Waterloo,Ottawa,15,Danielle Kamps,3,3,3,13,0.0,0,3,1,0,2,0,1,0,0,6,0
2013,Female,Waterloo,Ottawa,5,Casey Clunas,1,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,0
2013,Female,Waterloo,Ottawa,7,Emily Needles,2,0,0,1,0.0,5,0,0,0,2,0,0,0,0,0,0
2013,Female,Waterloo,Ottawa,8,Marlie Kissack,1,0,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,Waterloo,Ottawa,14,Taylor Gray,1,0,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,Waterloo,Ottawa,17,Roselyn Zhang,3,4,5,15,-0.067,0,0,0,0,5,1,0,0,0,5,0
2013,Female,York,Nipissing,1,Melissa Monkhouse,3,1,1,8,0.0,0,0,2,0,5,2,0,2,0,3,0
2013,Female,York,Nipissing,2,Brandie Wilkerson,4,17,5,36,0.333,1,1,1,0,7,3,0,0,0,21,0
2013,Female,York,Nipissing,3,Beata Dye,4,3,1,7,0.286,2,3,0,0,5,4,0,0,0,10,0
2013,Female,York,Nipissing,4,Kirsten Dillon,4,0,0,2,0.0,37,0,1,0,6,1,0,0,0,1,0
2013,Female,York,Nipissing,5,Tory McCracken,2,0,0,1,0.0,2,0,0,0,0,0,0,0,0,0,0
2013,Female,York,Nipissing,6,Carley Flemmer,2,0,0,0,0.0,0,0,0,0,7,0,0,0,0,0,0
2013,Female,York,Nipissing,7,Octavia Wong,3,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0
2013,Female,York,Nipissing,8,Brittney Hopley,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,York,Nipissing,9,Melissa Smillie,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0
2013,Female,York,Nipissing,10,Melissa Humana-Paredes,2,3,3,8,0.0,0,0,0,2,8,0,0,1,0,3,0
2013,Female,York,Nipissing,11,Sheraine Henry,1,3,0,3,1.0,0,0,1,0,2,0,0,0,0,3,0
2013,Female,York,Nipissing,12,Jennifer Black,3,0,0,2,0.0,0,1,0,0,7,0,0,0,0,1,0
2013,Female,York,Nipissing,13,Michelle Pierce,4,8,1,14,0.5,2,0,2,0,1,7,0,0,0,15,0
2013,Female,York,Nipissing,14,Aimee Osunduba,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,York,Nipissing,15,Aleks Arsovic,4,9,5,21,0.19,1,3,0,0,11,2,0,2,0,14,0
2013,Female,Nipissing,York,1,Brianna Brunt,2,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2013,Female,Nipissing,York,4,Allison Larsen,4,0,7,19,-0.368,1,1,3,2,9,0,0,1,0,1,0
2013,Female,Nipissing,York,5,Lindsay Vanderweide,4,11,5,26,0.231,1,3,1,0,4,0,0,0,0,14,0
2013,Female,Nipissing,York,6,Christina Caruso,3,1,4,9,-0.333,0,0,0,2,1,0,0,1,0,1,0
2013,Female,Nipissing,York,7,Tracy Hammerton,4,4,8,34,-0.118,0,0,1,0,4,1,0,0,0,5,0
2013,Female,Nipissing,York,8,Brittany Ardron,4,4,3,15,0.067,1,0,0,0,1,1,0,0,0,5,0
2013,Female,Nipissing,York,9,Jade DeCoste,4,1,0,3,0.333,16,1,0,0,10,1,0,0,0,3,0
2013,Female,Nipissing,York,10,Jessica Klassen,4,0,0,1,0.0,2,0,0,0,8,0,0,0,0,0,0
2013,Female,Nipissing,York,11,Heather Thompson,4,0,3,6,-0.5,0,0,1,0,2,0,0,1,0,0,0
2013,Female,Brock,Waterloo,1,Katie Murray,4,3,4,12,-0.083,0,1,1,0,11,0,5,0,0,4,0
2013,Female,Brock,Waterloo,2,Allison Pumputis,2,0,0,1,0.0,0,0,0,0,2,0,0,0,0,0,0
2013,Female,Brock,Waterloo,4,Tori Stirling,4,6,2,33,0.121,1,1,0,0,10,0,0,0,0,7,0
2013,Female,Brock,Waterloo,5,Lauren Stirling,4,6,11,38,-0.132,1,2,0,0,4,0,1,0,0,8,0
2013,Female,Brock,Waterloo,12,Maddie Brown,4,12,4,23,0.348,2,2,0,0,3,0,0,0,0,14,0
2013,Female,Brock,Waterloo,16,Shenise Power,4,8,10,27,-0.074,0,1,3,0,6,0,4,0,0,9,0
2013,Female,Brock,Waterloo,3,Hayley Orr,2,0,0,0,0.0,1,0,0,1,2,0,0,0,0,0,0
2013,Female,Brock,Waterloo,8,Tess Newey,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,Brock,Waterloo,13,Lucy McLay,4,17,3,40,0.35,0,0,0,3,10,0,0,0,0,17,0
2013,Female,Waterloo,Brock,1,Mikaela Klie,4,2,0,4,0.5,34,0,1,0,7,0,0,0,0,2,0
2013,Female,Waterloo,Brock,2,Natasha Spaling,4,11,4,28,0.25,0,1,1,0,2,0,4,0,0,12,0
2013,Female,Waterloo,Brock,4,Gillian Henderson,3,0,2,13,-0.154,1,0,0,1,13,0,3,0,0,0,0
2013,Female,Waterloo,Brock,10,Clara Tse,2,8,5,24,0.125,0,0,0,1,1,0,0,0,0,8,0
2013,Female,Waterloo,Brock,11,Shannon Lodoen,4,8,2,20,0.3,0,4,0,0,5,0,3,0,0,12,0
2013,Female,Waterloo,Brock,15,Danielle Kamps,4,5,3,25,0.08,0,0,1,0,4,1,6,0,0,6,0
2013,Female,Waterloo,Brock,7,Emily Needles,3,0,0,1,0.0,5,0,0,0,2,0,0,0,0,0,0
2013,Female,Waterloo,Brock,8,Marlie Kissack,3,5,3,18,0.111,0,1,1,0,3,0,2,0,0,6,0
2013,Female,Waterloo,Brock,17,Roselyn Zhang,3,7,6,27,0.037,0,0,1,1,1,0,2,0,0,7,0
2013,Female,Ottawa,Guelph,5,Kelsie English,3,10,4,27,0.222,1,0,1,0,14,0,3,0,0,10,0
2013,Female,Ottawa,Guelph,7,Myriam English,3,12,4,31,0.258,2,4,0,1,6,0,4,0,0,16,0
2013,Female,Ottawa,Guelph,8,Kira Tome,3,3,0,8,0.375,37,1,1,0,10,0,0,0,0,4,0
2013,Female,Ottawa,Guelph,9,Alix Durivage,3,5,5,14,0.0,0,2,0,0,5,1,5,0,0,8,0
2013,Female,Ottawa,Guelph,15,Sophie Chenail,3,4,2,8,0.25,0,0,1,0,0,0,3,0,0,4,0
2013,Female,Ottawa,Guelph,16,Colleen Morelli,2,6,4,16,0.125,0,0,2,0,5,0,1,0,0,6,0
2013,Female,Ottawa,Guelph,2,Kaly Soro,2,6,2,15,0.267,0,0,2,0,6,0,0,0,0,6,0
2013,Female,Ottawa,Guelph,4,Stephanie Theiler,3,0,0,0,0.0,1,0,0,2,12,0,0,0,0,0,0
2013,Female,Ottawa,Guelph,12,Kayla Bell-Hammond,2,1,0,4,0.25,0,0,0,0,0,0,0,0,0,1,0
2013,Female,Ottawa,Guelph,14,Veronique Caya,3,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0
2013,Female,Guelph,Ottawa,1,Alicia Combe-Dingwall,3,5,1,17,0.235,0,0,0,0,1,1,4,0,0,6,0
2013,Female,Guelph,Ottawa,2,Ashleigh Andzel,3,3,1,6,0.333,27,0,1,0,11,0,1,0,0,3,0
2013,Female,Guelph,Ottawa,3,Madison DeDecker,3,8,0,30,0.267,0,0,0,0,8,0,1,0,0,8,0
2013,Female,Guelph,Ottawa,12,Nicole Collard,3,0,1,7,-0.143,0,0,0,0,1,0,1,0,0,0,0
2013,Female,Guelph,Ottawa,13,Rebecca Breau,2,4,5,19,-0.053,0,1,1,0,2,0,0,0,0,5,0
2013,Female,Guelph,Ottawa,16,Rachel Petcoff,3,3,2,12,0.083,0,1,1,0,6,0,1,0,0,4,0
2013,Female,Guelph,Ottawa,7,Stephanie Vickers,3,6,4,16,0.125,0,0,1,3,3,0,2,0,0,6,0
2013,Female,Guelph,Ottawa,8,Shannon Morelli,2,3,1,8,0.25,1,2,0,0,3,0,0,0,0,5,0
2013,Female,Guelph,Ottawa,10,Kristen Almhjell,3,0,0,0,0.0,0,0,0,1,14,0,0,0,0,0,0
2013,Female,Guelph,Ottawa,15,Sydney Krizmanich,3,0,0,2,0.0,0,0,0,1,2,0,0,0,0,0,0
2013,Female,Guelph,Ottawa,18,Kayla McMullen,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,RMC,Lakehead,1,Danielle Vortisch,5,5,5,32,0.0,1,0,3,0,9,2,0,0,0,7,0
2013,Female,RMC,Lakehead,2,Savannah Leblanc,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,RMC,Lakehead,4,Dana Choi,2,0,1,1,-1.0,0,0,0,0,0,0,0,0,0,0,0
2013,Female,RMC,Lakehead,8,Nicole Behnke,5,9,3,22,0.273,0,0,2,0,1,1,0,1,1,10,0
2013,Female,RMC,Lakehead,9,Cassidy Chang,5,0,0,2,0.0,27,1,2,0,4,1,0,1,1,2,0
2013,Female,RMC,Lakehead,10,Karissa Lapointe,5,1,2,10,-0.1,0,0,3,0,0,0,0,0,0,1,0
2013,Female,RMC,Lakehead,11,Delanie Chang,5,0,0,0,0.0,1,0,0,1,9,0,0,0,0,0,0
